company_name,job_title,department,location,seniority,job_url,growth_signal_tag
Yellow.ai,Customer Success Manager - Yellow.ai,CSM,"San Mateo, USA",Mid,https://ae.linkedin.com/jobs/view/customer-success-manager-at-yellow-ai-4028708989,Leadership Upgrade
Yellow.ai,"Customer Success Manager I - San Francisco, CA",CSM,"San Mateo, USA",Mid,https://www.linkedin.com/jobs/view/customer-success-manager-i-at-brex-4184933707,Leadership Upgrade
Yellow.ai,"Senior Customer Success Manager, Strategic Accounts ...",CSM,"San Mateo, USA",Senior,https://www.linkedin.com/jobs/view/senior-customer-success-manager-strategic-accounts-east-at-abnormal-ai-4207130349,Leadership Upgrade
Yellow.ai,Customer Success Manager - Castellum.AI,CSM,"San Mateo, USA",Mid,https://www.linkedin.com/jobs/view/customer-success-manager-at-castellum-ai-4249890560,Leadership Upgrade
Yellow.ai,AI Marketing Executive - Yellow Catalog Company,Marketing,"San Mateo, USA",Mid,https://in.linkedin.com/jobs/view/ai-marketing-executive-at-yellow-catalog-company-online-business-directory-4207691998,General Hiring
Yellow.ai,Field Marketing Manager - Yellow.ai,Marketing,"San Mateo, USA",Mid,https://id.linkedin.com/jobs/view/field-marketing-manager-at-yellow-ai-3902503139,Leadership Upgrade
Yellow.ai,Marketing & AI Systems Intern - Yellow Card Properties,Marketing,"San Mateo, USA",Intern,https://www.linkedin.com/jobs/view/marketing-ai-systems-intern-at-yellow-card-properties-4173130012,General Hiring
Yellow.ai,Senior Sales Director - Yellow.ai,Sales,"San Mateo, USA",Senior,https://sg.linkedin.com/jobs/view/senior-sales-director-at-yellow-ai-4204747760,"Leadership Upgrade, Go-To-Market Expansion"
Yellow.ai,Yellow Social Interactive hiring Fraud Data Analyst ...,Data,"San Mateo, USA",Mid,https://gi.linkedin.com/jobs/view/fraud-data-analyst-at-yellow-social-interactive-4236366765,General Hiring
Yellow.ai,Yellow Social Interactive hiring Senior Data Analyst in ...,Data,"San Mateo, USA",Senior,https://gi.linkedin.com/jobs/view/senior-data-analyst-at-yellow-social-interactive-2638319339?refId=yb5zOuMOS%2Bt7tXXdRDDluA%3D%3D&trackingId=3VJgyAenaFsV9vJscdzi5Q%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,General Hiring
Yellow.ai,"Yellow.ai hiring GTM recruiter in Bengaluru, Karnataka, India",Design,"San Mateo, USA",Mid,https://in.linkedin.com/jobs/view/gtm-recruiter-at-yellow-ai-4150414276,General Hiring
Yellow.ai,Yellow.ai hiring Recruiting Intern in Singapore,Design,"San Mateo, USA",Intern,https://sg.linkedin.com/jobs/view/recruiting-intern-at-yellow-ai-4202288792,General Hiring
Yellow.ai,Yellow.ai hiring Specialist - People Operations in ...,Other,"San Mateo, USA",Mid,https://in.linkedin.com/jobs/view/specialist-people-operations-at-yellow-ai-4157166299,General Hiring
Yellow.ai,Recruiter | Headhunter (Remote | Full Commission-Based),Design,"San Mateo, USA",Mid,https://sg.linkedin.com/jobs/view/recruiter-headhunter-remote-full-commission-based-at-timely-find-4143108597,General Hiring
Yellow.ai,Yellow.ai - GRC Analyst - Vulnerability Management,Data,"San Mateo, USA",Mid,https://in.linkedin.com/jobs/view/yellow-ai-grc-analyst-vulnerability-management-at-yellow-ai-4194530132,General Hiring
Yellow.ai,"Yellow.ai hiring Voice Engineer in Bengaluru, Karnataka ...",Engineering,"San Mateo, USA",Mid,https://in.linkedin.com/jobs/view/voice-engineer-at-yellow-ai-4218615383,General Hiring
Yellow.ai,Lead Speech AI Scientist – Multilingual ASR,Other,"San Mateo, USA",Lead,https://in.linkedin.com/jobs/view/lead-speech-ai-scientist-%E2%80%93-multilingual-asr-at-yal-ai-4215254672,Leadership Upgrade
Yellow.ai,"iSteer hiring Lead AI Engineer in Bengaluru, Karnataka, India",Engineering,"San Mateo, USA",Lead,https://in.linkedin.com/jobs/view/lead-ai-engineer-at-isteer-4223296558,Leadership Upgrade
Yellow.ai,ZS hiring Lead AI Engineer - Machine Learning,Engineering,"San Mateo, USA",Lead,https://in.linkedin.com/jobs/view/lead-ai-engineer-machine-learning-at-zs-4204806567,Leadership Upgrade
Yellow.ai,Site Reliability Engineer - Yellow.ai,Engineering,"San Mateo, USA",Mid,https://in.linkedin.com/jobs/view/site-reliability-engineer-at-yellow-ai-4169914492,General Hiring
Graphy,Product Manager - Graphy Inc.,Product,"Bangalore, India",Mid,https://in.linkedin.com/jobs/view/product-manager-at-graphy-inc-4243284948,"Leadership Upgrade, New Product Initiative"
Graphy,Product Operations Intern - Graphy Inc.,Other,"Bangalore, India",Intern,https://in.linkedin.com/jobs/view/product-operations-intern-at-graphy-inc-4226896460,New Product Initiative
Graphy,Sales Development Executive (US) - Graphy Inc.,Product,"Bangalore, India",Mid,https://in.linkedin.com/jobs/view/sales-development-executive-us-at-graphy-inc-4212687401,Go-To-Market Expansion
Graphy,"Intern, Sales Development - Graphy Inc.",Product,"Bangalore, India",Intern,https://in.linkedin.com/jobs/view/intern-sales-development-at-graphy-inc-4235884753,Go-To-Market Expansion
Graphy,Sales Development Executive - Graphy Inc.,Product,"Bangalore, India",Mid,https://in.linkedin.com/jobs/view/sales-development-executive-at-graphy-inc-4250509191,Go-To-Market Expansion
Graphy,Sales Development Associate - Graphy Inc.,Product,"Bangalore, India",Junior,https://in.linkedin.com/jobs/view/sales-development-associate-at-graphy-inc-4148583406,Go-To-Market Expansion
Graphy,Graphy Inc. hiring Sales Development Associate ...,Product,"Bangalore, India",Junior,https://in.linkedin.com/jobs/view/sales-development-associate-at-graphy-inc-4176669383,Go-To-Market Expansion
Graphy,Graphy Inc. hiring Frontend Developer in Bangalore Urban ...,Engineering,"Bangalore, India",Mid,https://in.linkedin.com/jobs/view/frontend-developer-at-graphy-inc-4224617641,General Hiring
Graphy,Backend Engineer - Graphy Inc.,Engineering,"Bangalore, India",Mid,https://in.linkedin.com/jobs/view/backend-engineer-at-graphy-inc-4158521540,General Hiring
Graphy,"Graphy Inc. hiring Web Designer in Bengaluru, Karnataka ...",Design,"Bangalore, India",Mid,https://in.linkedin.com/jobs/view/web-designer-at-graphy-inc-4145617917,Design Overhaul
Graphy,Senior Full Stack Laravel Developer - Designo Graphy,Engineering,"Bangalore, India",Senior,https://pk.linkedin.com/jobs/view/senior-full-stack-laravel-developer-at-designo-graphy-4192788783,General Hiring
Graphy,Android Developer - Graphy Inc.,Engineering,"Bangalore, India",Mid,https://in.linkedin.com/jobs/view/android-developer-at-graphy-inc-4175281694,General Hiring
Graphy,Designo Graphy hiring Full Stack Web Developer in Pakistan,Engineering,"Bangalore, India",Mid,https://pk.linkedin.com/jobs/view/full-stack-web-developer-at-designo-graphy-4032204073,General Hiring
Graphy,Designo Graphy hiring Senior Web Developer in Pakistan,Engineering,"Bangalore, India",Senior,https://pk.linkedin.com/jobs/view/senior-web-developer-at-designo-graphy-3363423865,General Hiring
Graphy,"UI/UX Design in Bengaluru, Karnataka, India - Graphy Inc.",Design,"Bangalore, India",Mid,https://in.linkedin.com/jobs/view/intern-ui-ux-design-at-graphy-inc-4236596496,General Hiring
Graphy,UI/UX Designer / Graphic Designer - Adecco,Design,"Bangalore, India",Mid,https://hk.linkedin.com/jobs/view/ui-ux-designer-graphic-designer-at-adecco-4197705855,Design Overhaul
Graphy,UX/UI Web Designer (Figma),Design,"Bangalore, India",Mid,https://www.linkedin.com/jobs/view/ux-ui-web-designer-figma-at-the-spartan-it-group-llc-4136486029,Design Overhaul
Graphy,Designer (Graphic/UI/UX Designer) - Remote Sharks,Design,"Bangalore, India",Mid,https://www.linkedin.com/jobs/view/designer-graphic-ui-ux-designer-at-remote-sharks-4171966288,Design Overhaul
Graphy,"Visual Designer, Android and Pixel UX",Design,"Bangalore, India",Mid,https://www.linkedin.com/jobs/view/visual-designer-android-and-pixel-ux-at-google-4238806459,Design Overhaul
Graphy,Customer Success Manager - Graphy Inc.,CSM,"Bangalore, India",Mid,https://in.linkedin.com/jobs/view/customer-success-manager-at-graphy-inc-4235097846,Leadership Upgrade
Graphy,Customer Success Intern - Graphy Inc.,CSM,"Bangalore, India",Intern,https://in.linkedin.com/jobs/view/customer-success-intern-at-graphy-inc-4250890317,General Hiring
Graphy,"Associate / Senior Associate, Customer Success",CSM,"Bangalore, India",Junior,https://in.linkedin.com/jobs/view/associate-senior-associate-customer-success-at-graphy-inc-4208028016,General Hiring
Graphy,Customer Success Manager - Shopalyst,CSM,"Bangalore, India",Mid,https://in.linkedin.com/jobs/view/customer-success-manager-at-shopalyst-4185428539,Leadership Upgrade
Graphy,"Customer Success Manager - Bengaluru, Karnataka, India",CSM,"Bangalore, India",Mid,https://in.linkedin.com/jobs/view/customer-success-manager-at-milestone-inc-4150036113,Leadership Upgrade
Graphy,Marketing Intern - Graphy Inc.,Marketing,"Bangalore, India",Intern,https://in.linkedin.com/jobs/view/marketing-intern-at-graphy-inc-4238095126,General Hiring
Graphy,Marketing Intern - Graphy Inc.,Marketing,"Bangalore, India",Intern,https://in.linkedin.com/jobs/view/marketing-intern-at-graphy-inc-4181295852,General Hiring
Graphy,Influencer Marketing Lead - Graphy Inc.,Marketing,"Bangalore, India",Lead,https://in.linkedin.com/jobs/view/influencer-marketing-lead-at-graphy-inc-4191534614,Leadership Upgrade
Graphy,Social Media Marketing Specialist - Designo Graphy,Design,"Bangalore, India",Mid,https://pk.linkedin.com/jobs/view/social-media-marketing-specialist-at-designo-graphy-4174148301,General Hiring
Graphy,Data Scientist – Graph Analysis & Algorithms - Fully Cleared,Data,"Bangalore, India",Mid,https://www.linkedin.com/jobs/view/data-scientist-%E2%80%93-graph-analysis-algorithms-fully-cleared-at-intelliforce-it-solutions-group-llc-4238972698,General Hiring
Graphy,Senior Data Consultant - Graph & Semantics,Data,"Bangalore, India",Senior,https://www.linkedin.com/jobs/view/senior-data-consultant-graph-semantics-at-lensa-4252529480,General Hiring
Graphy,"Santcore Technologies hiring Data Analyst in Rockville, MD",Data,"Bangalore, India",Mid,https://www.linkedin.com/jobs/view/data-analyst-at-santcore-technologies-4227687776,General Hiring
Graphy,Data Analyst - BGB Group,Data,"Bangalore, India",Mid,https://www.linkedin.com/jobs/view/data-analyst-at-bgb-group-4140181685,General Hiring
Graphy,"Data Scientist (Graph Analysis) - Visionist, Inc.",Data,"Bangalore, India",Mid,https://www.linkedin.com/jobs/view/data-scientist-graph-analysis-at-visionist-inc-4239795737,General Hiring
Graphy,"Neo4j / Tiger Graph Developer (Full time) (Pittsburgh, PA ...",Engineering,"Bangalore, India",Mid,https://www.linkedin.com/jobs/view/neo4j-tiger-graph-developer-full-time-pittsburgh-pa-cleveland-oh-dallas-tx-3-days-onsite-in-a-week-hybrid-at-jobs-via-dice-4250308824,General Hiring
Graphy,Manager and Senior Experienced Hires - GRAPH Strategy,Other,"Bangalore, India",Senior,https://www.linkedin.com/jobs/view/manager-and-senior-experienced-hires-at-graph-strategy-4152379952?position=33&pageNum=0&refId=6h0yEuaYyqbvYE9WHHXTUQ%3D%3D&trackingId=nFzBbCogUtuowcOUoUmxXA%3D%3D,Leadership Upgrade
Graphy,Full Desk Recruiter - 100% REMOTE + Commission,Design,"Bangalore, India",Mid,https://www.linkedin.com/jobs/view/full-desk-recruiter-100%25-remote-%2B-commission-at-shtudy-4250118278,General Hiring
Graphy,Software Engineering - Search and Knowledge Graph,Engineering,"Bangalore, India",Mid,https://www.linkedin.com/jobs/view/software-engineering-search-and-knowledge-graph-at-tableau-4188340443,Engineering Buildout
Graphy,Graph Lead Developer (Fulltime) - Aklip Technologies,Engineering,"Bangalore, India",Lead,https://www.linkedin.com/jobs/view/graph-lead-developer-fulltime-at-aklip-technologies-4253167443,Leadership Upgrade
Graphy,"Graph Lead Developer - Dallas, TX",Engineering,"Bangalore, India",Lead,https://www.linkedin.com/jobs/view/graph-lead-developer-at-aklip-technologies-4252041335,Leadership Upgrade
Graphy,"Jobs via Dice hiring Graph Lead Developer in Pittsburgh, PA",Engineering,"Bangalore, India",Lead,https://www.linkedin.com/jobs/view/graph-lead-developer-at-jobs-via-dice-4251508557,Leadership Upgrade
Graphy,Senior Machine Learning Engineering Manager,Engineering,"Bangalore, India",Senior,https://www.linkedin.com/jobs/view/senior-machine-learning-engineering-manager-knowledge-graph-at-atlassian-4219010233,Leadership Upgrade
Graphy,Atlassian hiring Senior Machine Learning Engineering Manager,Engineering,"Bangalore, India",Senior,https://www.linkedin.com/jobs/view/senior-machine-learning-engineering-manager-teamwork-graph-at-atlassian-4216593862,Leadership Upgrade
Graphy,Tanium hiring Senior Software Engineer - Graph Database,Engineering,"Bangalore, India",Senior,https://www.linkedin.com/jobs/view/senior-software-engineer-graph-database-at-tanium-4251816199,Engineering Buildout
Kala.ai,Product Manager - Kalaja Talent Consulting,Product,"Nicosia, Cyprus",Mid,https://al.linkedin.com/jobs/view/product-manager-at-kalaja-talent-consulting-4115978881,"Leadership Upgrade, New Product Initiative"
Kala.ai,B2B Sales and Marketing Executive - Kala,Sales,"Nicosia, Cyprus",Mid,https://in.linkedin.com/jobs/view/b2b-sales-and-marketing-executive-at-kala-ai-and-expert-based-hiring-4198340083,Go-To-Market Expansion
Kala.ai,HR Strategy and Operations Associate,HR,"Nicosia, Cyprus",Junior,https://in.linkedin.com/jobs/view/strategy-and-operations-associate-at-firstprinciples-holding-company-4160674668,General Hiring
Kala.ai,Project Architect - Kala Performance Homes,Other,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/project-architect-at-kala-performance-homes-4248907172,General Hiring
Kala.ai,Kala Cassette hiring Social Media Executive ...,Other,"Nicosia, Cyprus",Mid,https://in.linkedin.com/jobs/view/social-media-executive-at-kala-cassette-4249515398,General Hiring
Kala.ai,Kala-Solutions.com hiring Administrative Specialist in Fort ...,Other,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/administrative-specialist-at-kala-solutions-com-4171499355,General Hiring
Kala.ai,Kala-solutions.com hiring Administrative Specialist in Kendall ...,Other,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/administrative-specialist-at-kala-solutions-com-4171479223,General Hiring
Kala.ai,B2B Sales Executive - Multiple Locations,Sales,"Nicosia, Cyprus",Mid,https://in.linkedin.com/jobs/view/b2b-sales-executive-multiple-locations-at-kala-ai-and-expert-based-hiring-4183360731,Go-To-Market Expansion
Kala.ai,Inside Sales Representative - Kala Brand Music,Sales,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/inside-sales-representative-new-business-at-kala-brand-music-136337265,Go-To-Market Expansion
Kala.ai,Kala - Imaginarium hiring Business Development Manager ...,Product,"Nicosia, Cyprus",Mid,https://in.linkedin.com/jobs/view/business-development-manager-at-kala-imaginarium-4238393174,Leadership Upgrade
Kala.ai,Encore Bank hiring Treasury Management Regional Sales ...,Sales,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/treasury-management-regional-sales-manager-at-encore-bank-4231971315,Go-To-Market Expansion
Kala.ai,Wesco hiring Manager - Business Development (Wireless ...,Product,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/manager-business-development-wireless-us-world-wide-accounts-at-wesco-4221747195,Leadership Upgrade
Kala.ai,Channel Sales Account Manager - Kala Genset Pvt. Ltd.,Sales,"Nicosia, Cyprus",Mid,https://in.linkedin.com/jobs/view/channel-sales-account-manager-at-kala-genset-pvt-ltd-india-4233763417,"Leadership Upgrade, Go-To-Market Expansion"
Kala.ai,Senior Outside Sales Representative (Security Integrators),Sales,"Nicosia, Cyprus",Senior,https://www.linkedin.com/jobs/view/senior-outside-sales-representative-security-integrators-at-wesco-4227185468,Go-To-Market Expansion
Kala.ai,KALA Group hiring Software Developer in Pune ...,Engineering,"Nicosia, Cyprus",Mid,https://in.linkedin.com/jobs/view/software-developer-at-kala-group-4151257262,General Hiring
Kala.ai,Coding Expertise for AI Training - Outlier,Other,"Nicosia, Cyprus",Mid,https://in.linkedin.com/jobs/view/coding-expertise-for-ai-training-at-outlier-4207467780,General Hiring
Kala.ai,Principal Software Engineer - MEAN Stack,Engineering,"Nicosia, Cyprus",Lead,https://in.linkedin.com/jobs/view/principal-software-engineer-mean-stack-at-unext-learning-4221883412,Engineering Buildout
Kala.ai,"Cofounder CTO - Dublin, County Dublin, Ireland",Other,"Nicosia, Cyprus",Mid,https://ie.linkedin.com/jobs/view/cofounder-cto-at-abstract-innovation-4075000441,General Hiring
Kala.ai,CyberOwl hiring Frontend Developer in Singapore ...,Engineering,"Nicosia, Cyprus",Mid,https://sg.linkedin.com/jobs/view/frontend-developer-at-cyberowl-3918880486,General Hiring
Kala.ai,SCOTTILL HEALTHCARE PVT. LTD hiring Engineer ...,Engineering,"Nicosia, Cyprus",Mid,https://in.linkedin.com/jobs/view/engineer-at-scottill-healthcare-pvt-ltd-4239945347,General Hiring
Kala.ai,Loading IT Solutions hiring User Experience Designer ...,Design,"Nicosia, Cyprus",Mid,https://pk.linkedin.com/jobs/view/user-experience-designer-at-loading-it-solutions-4026739613,Design Overhaul
Kala.ai,Full Stack Architect &amp;#8211; UI/UX - Highbrow LLC,Design,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/full-stack-architect-amp-%238211-ui-ux-at-highbrow-llc-4215626193,General Hiring
Kala.ai,Kala and Kriti hiring Graphic Design Intern in India,Design,"Nicosia, Cyprus",Intern,https://in.linkedin.com/jobs/view/graphic-design-intern-at-kala-and-kriti-4186266130,General Hiring
Kala.ai,Junior Search Engine Optimization (SEO) Specialist in ...,Other,"Nicosia, Cyprus",Junior,https://in.linkedin.com/jobs/view/junior-search-engine-optimization-seo-specialist-in-chandigarh-mohali-mohali-mohali-uttar-pradesh-chandigarh-himachal-pradesh-uttarakhand-at-relinns-technologies-4251061036,General Hiring
Kala.ai,Motion Graphic Designer - Royal Finesse,Design,"Nicosia, Cyprus",Mid,https://in.linkedin.com/jobs/view/motion-graphic-designer-at-royal-finesse-3221555001,Design Overhaul
Kala.ai,"Lead Graphic Designer - Lahore, Punjab, Pakistan",Design,"Nicosia, Cyprus",Lead,https://pk.linkedin.com/jobs/view/lead-graphic-designer-at-sa-group-4216026459,"Design Overhaul, Leadership Upgrade"
Kala.ai,Stall Sales and Customer Service Representative,Sales,"Nicosia, Cyprus",Mid,https://np.linkedin.com/jobs/view/stall-sales-and-customer-service-representative-at-masta-kala-4083096501,Go-To-Market Expansion
Kala.ai,Senior Customer Success Officer (Hybrid),CSM,"Nicosia, Cyprus",Senior,https://np.linkedin.com/jobs/view/senior-customer-success-officer-hybrid-at-right-jobs-3935061767,General Hiring
Kala.ai,Customer Success Officer - Veda App (वेद),CSM,"Nicosia, Cyprus",Mid,https://np.linkedin.com/jobs/view/customer-success-officer-at-veda-app-%E0%A4%B5%E0%A5%87%E0%A4%A6-4228129423,General Hiring
Kala.ai,Stall Sales and Customer Service Representative,Sales,"Nicosia, Cyprus",Mid,https://np.linkedin.com/jobs/view/stall-sales-and-customer-service-representative-at-masta-kala-4245416847,Go-To-Market Expansion
Kala.ai,Admissions Counselor Sr II (California),Other,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/admissions-counselor-i-admissions-counselor-sr-ii-california-at-oklahoma-state-university-4252573565,General Hiring
Kala.ai,"State of North Carolina hiring Adjudicator in Raleigh, NC",Other,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/adjudicator-at-state-of-north-carolina-4237267997,General Hiring
Kala.ai,Sales Manager for HR Intranet powered by AI - Kala,Sales,"Nicosia, Cyprus",Mid,https://be.linkedin.com/jobs/view/sales-manager-for-hr-intranet-powered-by-ai-at-kala-3997316922,"Leadership Upgrade, Go-To-Market Expansion"
Kala.ai,Kala Brand Music hiring Social Media Intern in California ...,Other,"Nicosia, Cyprus",Intern,https://www.linkedin.com/jobs/view/social-media-intern-at-kala-brand-music-4230651573,General Hiring
Kala.ai,"Kala-solutions.com hiring Data Analyst in Minneapolis, MN",Data,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/data-analyst-at-kala-solutions-com-4176431894,General Hiring
Kala.ai,"Marketing Partner - Ahmedabad, Gujarat, India",Marketing,"Nicosia, Cyprus",Mid,https://in.linkedin.com/jobs/view/marketing-partner-at-saundhya-kala-foundation-4159049200,General Hiring
Kala.ai,Inside Sales Representative – Toy/Education Market,Sales,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/inside-sales-representative-%E2%80%93-toy-education-market-at-kala-brand-music-205280058,Go-To-Market Expansion
Kala.ai,"TravClan hiring Operations Analyst in New Delhi, Delhi, India",Data,"Nicosia, Cyprus",Mid,https://in.linkedin.com/jobs/view/operations-analyst-at-travclan-4156975495?refId=1bGmG5SLEHcbuUgU9xaKhw%3D%3D&trackingId=HDi7uwTFYGCURyqycnTAJQ%3D%3D&position=2&pageNum=0,General Hiring
Kala.ai,"Actalent hiring Project Architect in Kansas City, MO",Other,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/project-architect-at-actalent-4252532219,General Hiring
Kala.ai,Helix Architecture + Design hiring Project Architect in ...,Design,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/project-architect-at-helix-architecture-%2B-design-4250719558,General Hiring
Kala.ai,"ADVANCE KIDS, INC. hiring Kala No Limits RBT in ...",Other,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/kala-no-limits-rbt-at-advance-kids-inc-4240230451,General Hiring
Kala.ai,"human resources assistant iii - OAHU in Honolulu, HI",Other,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/human-resources-assistant-iii-oahu-at-state-of-hawai%CA%BBi-4236633713,General Hiring
Kala.ai,Custodian Full-time (Aiea - Hawaiian Building Maintenance,Design,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/custodian-full-time-aiea-oahu-at-hawaiian-building-maintenance-4240162292,General Hiring
Kala.ai,"Grocery Team Member (Stocker, Inventory, Floor Service ...",Other,"Nicosia, Cyprus",Mid,https://www.linkedin.com/jobs/view/grocery-team-member-stocker-inventory-floor-service-customer-service-part-time-at-whole-foods-market-4244467450,General Hiring
